,calc_index,calc_date,plot_id,value,total_area,credits_all,eco_id_list,eco_id,area_certifier,proportion_certified,credits_certified,credits_imrv
30,62-March-2024,2024-03-31,62,platinum,72.50797510262674,12.084662499728486,"[12103, 12245, 12250]","12103, 12245, 12250",81.0,1.0,12.084662499728486,0.0
31,64-March-2024,2024-03-31,64,platinum,35.45012800578951,5.90835465919993,"[12103, 12245, 12250]","12103, 12245, 12250",29.8,0.8406175570122973,4.96666665957887,0.9416879996210602
32,66-March-2024,2024-03-31,66,platinum,47.767797218630704,7.961299524905456,"[12103, 12245, 12250]","12103, 12245, 12250",43.8,0.9169357297245609,7.299999989424985,0.6612995354804714
33,69-March-2024,2024-03-31,69,platinum,71.79093612611545,11.965156003267262,"[12103, 12245, 12250]","12103, 12245, 12250",72.8,1.0,11.965156003267262,0.0
34,73-March-2024,2024-03-31,73,platinum,71.3668696807971,0.22827416106987264,"[12103, 12245]","12103, 12245",82.0,1.0,0.22827416106987264,0.0
35,73-March-2024,2024-03-31,73,gold,71.3668696807971,4.529517138148944,"[12103, 12245]","12103, 12245",82.0,1.0,4.529517138148944,0.0
36,74-March-2024,2024-03-31,74,platinum,45.25975687431879,4.625134238157339,"[12103, 12245, 12250]","12103, 12245, 12250",45.2,0.9986796907794993,4.619027630776646,0.006106607380692839
37,75-March-2024,2024-03-31,75,platinum,90.8025120742543,15.133751991049325,"[12103, 12245, 12250]","12103, 12245, 12250",88.8,0.9779465123980631,14.79999997914393,0.33375201190539455
38,81-March-2024,2024-03-31,81,gold,10.136852877925945,0.13681048564933593,[12091],12091,15.1,1.0,0.13681048564933593,0.0
39,82-March-2024,2024-03-31,82,gold,49.126782492121045,0.5782102962428033,[12091],12091,56.0,1.0,0.5782102962428033,0.0
40,87-March-2024,2024-03-31,87,gold,19.679075635554586,0.32798459342815084,[12091],12091,13.1,0.6656816733979092,0.21833333300198435,0.1096512604261665
41,89-March-2024,2024-03-31,89,gold,13.523310367761464,0.12459131941675809,[12091],12091,8.0,0.591571130325559,0.07370462765612434,0.05088669176063375
42,91-March-2024,2024-03-31,91,gold,22.956133672591363,0.08686523473884528,[12091],12091,15.9,0.692625344788958,0.06016506316116648,0.026700171577678795
43,92-March-2024,2024-03-31,92,platinum,41.792814409828836,6.965469058369628,"[12103, 12245, 12250]","12103, 12245, 12250",30.6,0.7321832815548189,5.099999992725629,1.8654690656439992
44,95-March-2024,2024-03-31,95,platinum,29.98383225415174,1.9989221469488028,"[12103, 12245]","12103, 12245",28.5,0.9505122546853136,1.8999999968367143,0.09892215011208841
45,97-March-2024,2024-03-31,97,platinum,41.37249739433171,6.895416222713851,"[12103, 12245, 12250]","12103, 12245, 12250",40.0,0.9668258509693024,6.6666666573128515,0.2287495654009992
46,98-March-2024,2024-03-31,98,platinum,46.211745624775354,7.701957593405188,"[12103, 12245, 12250]","12103, 12245, 12250",45.0,0.9737784061520994,7.499999989557164,0.20195760384802458
47,105-March-2024,2024-03-31,105,platinum,48.352403957715005,8.058733981537221,"[12103, 12245, 12250]","12103, 12245, 12250",44.5,0.9203265268654688,7.416666656160882,0.6420673253763396
48,106-March-2024,2024-03-31,106,platinum,48.15247084903602,8.025411796847626,"[12103, 12245, 12250]","12103, 12245, 12250",45.0,0.9345314831523515,7.4999999894163905,0.5254118074312362
49,113-March-2024,2024-03-31,113,platinum,29.247240263531218,4.874540036985005,"[12103, 12245, 12250]","12103, 12245, 12250",28.0,0.9573552837022227,4.666666660025623,0.20787337695938254
50,114-March-2024,2024-03-31,114,platinum,29.50859231510424,1.9672394844186605,"[12103, 12245]","12103, 12245",29.3,0.9929311329772423,1.9533333301013867,0.013906154317273857
51,116-March-2024,2024-03-31,116,gold,69.2618365812294,1.024499142108123,[12091],12091,85.0,1.0,1.024499142108123,0.0
52,117-March-2024,2024-03-31,117,platinum,44.60400629715874,7.434001037816198,"[12103, 12245, 12250]","12103, 12245, 12250",0.0,0.0,0.0,7.434001037816198
53,118-March-2024,2024-03-31,118,platinum,28.795607862423594,1.9197071876616827,"[12103, 12245]","12103, 12245",28.6,0.9932070243712809,1.90666666352162,0.013040524140062609
54,119-March-2024,2024-03-31,119,platinum,44.89731277734905,4.6485065468470586,"[12103, 12245, 12250]","12103, 12245, 12250",0.0,0.0,0.0,4.6485065468470586
55,119-March-2024,2024-03-31,119,gold,44.89731277734905,2.834378965542322,"[12103, 12245, 12250]","12103, 12245, 12250",0.0,0.0,0.0,2.834378965542322
56,121-March-2024,2024-03-31,121,platinum,16.776186481462055,2.796031075874789,"[12103, 12245, 12250]","12103, 12245, 12250",0.0,0.0,0.0,2.796031075874789
57,122-March-2024,2024-03-31,122,gold,46.425426121263264,3.0950284034728557,"[12103, 12245]","12103, 12245",62.3,1.0,3.0950284034728557,0.0
58,123-March-2024,2024-03-31,123,platinum,32.66482136633723,5.44413688660652,"[12103, 12245, 12250]","12103, 12245, 12250",32.4,0.9918927655116417,5.3999999922800805,0.044136894326439746
59,128-March-2024,2024-03-31,128,gold,69.11770299659972,4.607846859508321,"[12103, 12245]","12103, 12245",0.0,0.0,0.0,4.607846859508321
60,129-March-2024,2024-03-31,129,platinum,23.108303288899297,0.3851383874743286,[12091],12091,22.4,0.9693485376211264,0.3733333326799992,0.011805054794329433
61,130-March-2024,2024-03-31,130,platinum,25.89201862702556,1.7261345722193402,[12103],12103,26.0,1.0,1.7261345722193402,0.0
62,135-March-2024,2024-03-31,135,platinum,46.54200508957904,3.102800334091325,[12103],12103,44.7,0.9604227388563569,2.9799999949924096,0.12280033909891551
63,138-March-2024,2024-03-31,138,platinum,16.104949933175362,1.0736633271005347,"[12103, 12245]","12103, 12245",12.7,0.78857742822526,0.8466666652647158,0.22699666183581893
64,140-March-2024,2024-03-31,140,platinum,40.88759402965579,2.7258395974912526,"[12103, 12245]","12103, 12245",31.2,0.7630676428984945,2.079999996577031,0.6458396009142215
65,144-March-2024,2024-03-31,144,platinum,57.80948159276131,9.634913584867057,"[12103, 12245, 12250]","12103, 12245, 12250",43.2,0.747282259064737,7.199999989592978,2.4349135952740792
66,154-March-2024,2024-03-31,154,gold,178.64807651250436,0.22401935684754107,[12091],12091,135.0,0.755675642500135,0.1692859714182326,0.05473338542930846
67,171-March-2024,2024-03-31,171,platinum,24.35608516938945,1.623739008583936,"[12103, 12245]","12103, 12245",16.6,0.6815545225988436,1.106666664820544,0.5170723437633918
68,181-March-2024,2024-03-31,181,platinum,35.396486396003844,0.02304635301816814,[12091],12091,30.2,0.8531920276530466,0.019662964661578783,0.0033833883565893546
69,181-March-2024,2024-03-31,181,gold,35.396486396003844,0.5668950676762873,[12091],12091,30.2,0.8531920276530466,0.4836703522572426,0.08322471541904466
70,182-March-2024,2024-03-31,182,platinum,52.679780118673655,8.779963340914769,"[12103, 12245, 12250]","12103, 12245, 12250",27.7,0.525818443767214,4.616666660252992,4.163296680661777
71,188-March-2024,2024-03-31,188,gold,57.643132401329986,3.8428754878028646,"[12103, 12245]","12103, 12245",70.6,1.0,3.8428754878028646,0.0
72,190-March-2024,2024-03-31,190,platinum,247.75918968944316,41.29319822038316,"[12103, 12245, 12250]","12103, 12245, 12250",250.0,1.0,41.29319822038316,0.0
73,191-March-2024,2024-03-31,191,platinum,129.96577629886846,20.760832429297334,"[12103, 12245, 12250]","12103, 12245, 12250",130.0,1.0,20.760832429297334,0.0
74,192-March-2024,2024-03-31,192,platinum,282.0189277559333,47.00315455444615,"[12103, 12245, 12250]","12103, 12245, 12250",297.0,1.0,47.00315455444615,0.0
75,199-March-2024,2024-03-31,199,platinum,97.8411098684858,1.5662710353456692,[12091],12091,96.9,0.9903812429177183,1.5512054547316654,0.015065580614003784
76,199-March-2024,2024-03-31,199,gold,97.8411098684858,0.06441412868309501,[12091],12091,96.9,0.9903812429177183,0.06379454482662548,0.0006195838564695223
77,202-March-2024,2024-03-31,202,platinum,10391.16954373705,636.4074264892597,"[12091, 12103, 12245, 12250]","12091, 12103, 12245, 12250",10345.0,0.9955568481928121,633.5797716821462,2.827654807113559
78,206-March-2024,2024-03-31,206,platinum,74.76834515131328,4.984556335216264,"[12103, 12245]","12103, 12245",74.6,0.9977484435295098,4.973333325147185,0.011223010069079326
79,1-February-2024,2024-02-29,1,gold,30.813824459650764,14.893348466038228,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",30.0,0.97358898241546,14.49999997780901,0.3933484882292176
80,2-February-2024,2024-02-29,2,platinum,44.09564001333646,21.312892641564844,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",45.0,1.0,21.312892641564844,0.0
81,3-February-2024,2024-02-29,3,platinum,64.8340503035489,31.336457599757985,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",46.5,0.7172157189361139,22.474999966321473,8.861457633436512
82,4-February-2024,2024-02-29,4,platinum,50.52396683825766,24.419917268634038,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",45.0,0.8906664067779648,21.749999967469453,2.669917301164586
83,5-February-2024,2024-02-29,5,platinum,67.03459683076471,32.4000550863765,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",43.94,0.6554824236644662,21.23766663488028,11.162388451496215
84,6-February-2024,2024-02-29,6,platinum,14.778504870113936,7.14222831341186,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",6.0,0.405995061931711,2.8997094264340677,4.242518886977792
85,8-February-2024,2024-02-29,8,platinum,66.82533540251976,32.2989120630789,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",64.4,0.9637063489781108,31.12666662027483,1.1722454428040727
86,9-February-2024,2024-02-29,9,platinum,10.096988084830922,0.5860277892575083,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",10.0,0.9903943548297703,0.5803986142540065,0.005629175003501749
87,9-February-2024,2024-02-29,9,gold,10.096988084830922,4.2941823049190075,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",10.0,0.9903943548297703,4.252933913401677,0.04124839151733093
88,10-February-2024,2024-02-29,10,platinum,79.31154586891465,38.333913782450225,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",45.0,0.5673827121510853,21.749999969252475,16.58391381319775
89,11-February-2024,2024-02-29,11,platinum,44.11351895965784,21.32153413278034,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",44.3,1.0,21.32153413278034,0.0
90,12-February-2024,2024-02-29,12,platinum,46.54923815404714,22.498798408802614,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",44.9,0.9645700290821247,21.7016666354916,0.7971317733110146
91,18-February-2024,2024-02-29,18,platinum,142.03420120698848,68.64986381600599,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",25.0,0.17601394444122045,12.08333331560783,56.566530500398166
92,20-February-2024,2024-02-29,20,platinum,41.820421668072065,20.213203776551037,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",44.7,1.0,20.213203776551037,0.0
93,23-February-2024,2024-02-29,23,platinum,44.55856570839401,21.536640059600387,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",0.0,0.0,0.0,21.536640059600387
94,28-February-2024,2024-02-29,28,platinum,53.3086464109782,25.765845727665695,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",44.9,0.8422648673884439,21.70166663496345,4.064179092702246
95,29-February-2024,2024-02-29,29,platinum,43.99720409210636,21.26531528028077,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",44.9,1.0,21.26531528028077,0.0
96,30-February-2024,2024-02-29,30,platinum,30.651713620012845,14.814994894225938,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",12.15,0.39638893115806517,5.872499991234412,8.942494902991525
97,34-February-2024,2024-02-29,34,platinum,129.7074171247841,62.69191818733307,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",129.9723,1.0,62.69191818733307,0.0
98,35-February-2024,2024-02-29,35,platinum,41.86048669617389,1.0764211156766523,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",40.7,0.9722772765496785,1.046579790770662,0.02984132490599031
99,35-February-2024,2024-02-29,35,gold,41.86048669617389,19.15614785411543,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",40.7,0.9722772765496785,18.62508726478232,0.5310605893331108
100,37-February-2024,2024-02-29,37,platinum,47.54876330236148,22.981902229059656,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",44.7,0.9400875416202467,21.60499996827356,1.3769022607860972
101,40-February-2024,2024-02-29,40,platinum,76.72353129731597,37.08304007124862,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",79.9,1.0,37.08304007124862,0.0
102,43-February-2024,2024-02-29,43,platinum,30.209663719925548,14.601337442324786,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",29.3,0.9698883202289487,14.16166664503244,0.4396707972923457
103,44-February-2024,2024-02-29,44,platinum,130.37843749966902,63.01624470123479,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",78.0,0.5982584351817992,37.69999994599407,25.316244755240717
104,45-February-2024,2024-02-29,45,platinum,43.57730080941428,10.612316812840449,"[12003, 12006, 12091, 12103]","12003, 12006, 12091, 12103",43.1,0.989047031354655,10.49608043953494,0.1162363733055091
105,49-February-2024,2024-02-29,49,platinum,37.57369250202345,18.160618015189346,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",38.5,1.0,18.160618015189346,0.0
106,50-February-2024,2024-02-29,50,platinum,171.92286830471733,83.09605288938306,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",174.0,1.0,83.09605288938306,0.0
107,59-February-2024,2024-02-29,59,platinum,35.67461588870747,17.24273098667261,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",38.6,1.0,17.24273098667261,0.0
108,61-February-2024,2024-02-29,61,platinum,78.9563925078839,38.162256323296326,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",42.8,0.5420713718110457,20.686666636573992,17.475589686722333
109,62-February-2024,2024-02-29,62,platinum,72.50797510262674,35.045521249212605,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",81.0,1.0,35.045521249212605,0.0
110,64-February-2024,2024-02-29,64,platinum,35.45012800578951,17.134228511679797,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",29.8,0.8406175570122973,14.403333312778722,2.7308951989010746
111,66-February-2024,2024-02-29,66,platinum,47.767797218630704,23.087768622225823,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",43.8,0.9169357297245609,21.169999969332455,1.917768652893367
112,69-February-2024,2024-02-29,69,platinum,71.79093612611545,34.69895240947506,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",72.8,1.0,34.69895240947506,0.0
113,73-February-2024,2024-02-29,73,platinum,71.3668696807971,1.6549876677565767,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",82.0,1.0,1.6549876677565767,0.0
114,73-February-2024,2024-02-29,73,gold,71.3668696807971,32.83899925157984,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",82.0,1.0,32.83899925157984,0.0
115,74-February-2024,2024-02-29,74,platinum,45.25975687431879,21.875549121762948,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",45.2,0.9986796907794993,21.846666632553966,0.028882489208980667
116,75-February-2024,2024-02-29,75,platinum,90.8025120742543,43.88788077404305,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",88.8,0.9779465123980631,42.9199999395174,0.9678808345256444
117,81-February-2024,2024-02-29,81,gold,10.136852877925945,1.983752041915371,[12091],12091,15.1,1.0,1.983752041915371,0.0
118,82-February-2024,2024-02-29,82,gold,49.126782492121045,8.384049295520647,[12091],12091,56.0,1.0,8.384049295520647,0.0
119,87-February-2024,2024-02-29,87,gold,19.679075635554586,4.7557766047081875,[12091],12091,13.1,0.6656816733979092,3.165833328528773,1.5899432761794143
120,89-February-2024,2024-02-29,89,gold,13.523310367761464,1.8065741315429924,[12091],12091,8.0,0.591571130325559,1.068717101013803,0.7378570305291894
121,91-February-2024,2024-02-29,91,gold,22.956133672591363,1.2595459037132566,[12091],12091,15.9,0.692625344788958,0.872393415836914,0.38715248787634254
122,92-February-2024,2024-02-29,92,platinum,41.792814409828836,20.199860269271923,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",30.6,0.7321832815548189,14.789999978904325,5.409860290367598
123,95-February-2024,2024-02-29,95,platinum,29.98383225415174,14.492185565378819,"[12003, 12006, 12039, 12103, 12118, 12132, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12244, 12245",28.5,0.9505122546853136,13.774999977066178,0.7171855883126409
124,97-February-2024,2024-02-29,97,platinum,41.37249739433171,19.996707045870167,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",40.0,0.9668258509693024,19.33333330620727,0.6633737396628976
125,98-February-2024,2024-02-29,98,platinum,46.211745624775354,22.335677020875046,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",45.0,0.9737784061520994,21.749999969715773,0.5856770511592713
126,105-February-2024,2024-02-29,105,platinum,48.352403957715005,23.37032854645794,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",44.5,0.9203265268654688,21.508333302866557,1.8619952435913847
127,106-February-2024,2024-02-29,106,platinum,48.15247084903602,23.273694210858118,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",45.0,0.9345314831523515,21.74999996930753,1.523694241550585
128,113-February-2024,2024-02-29,113,platinum,29.247240263531218,14.136166107256512,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",28.0,0.9573552837022227,13.533333314074303,0.6028327931822093
129,114-February-2024,2024-02-29,114,platinum,29.50859231510424,14.262486262035289,"[12003, 12006, 12039, 12103, 12118, 12132, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12244, 12245",29.3,0.9929311329772423,14.161666643235053,0.10081961880023546
130,116-February-2024,2024-02-29,116,gold,69.2618365812294,14.855237560567787,[12091],12091,85.0,1.0,14.855237560567787,0.0
131,117-February-2024,2024-02-29,117,platinum,44.60400629715874,21.55860300966697,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",0.0,0.0,0.0,21.55860300966697
132,118-February-2024,2024-02-29,118,platinum,28.795607862423594,13.9178771105472,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",28.6,0.9932070243712809,13.823333310531746,0.09454380001545393
133,119-February-2024,2024-02-29,119,platinum,44.89731277734905,13.480668985856468,"[12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245]","12003, 12006, 12039, 12103, 12118, 12132, 12201, 12244, 12245",0.0,0.0,0.0,13.480668985856468
